combined_scenario,wind_scenario,price_scenario,imbalance_scenario,hour,wind_mw,day_ahead_price_eur_per_mwh,system_imbalance,balancing_price_eur_per_mwh,probability
35,0,8,3,4,331.4812886652175,116.3500005,0,98.89750042499999,0.000625
35,0,8,3,5,336.023878535563,136.95750049999998,1,171.19687562499996,0.000625
35,0,8,3,6,341.7778578450245,163.8950005,1,204.86875062500002,0.000625
35,0,8,3,7,345.3407240377235,191.552502,1,239.4406275,0.000625
35,0,8,3,8,353.09770497333596,162.5525015,1,203.19062687500002,0.000625
35,0,8,3,9,327.970430008938,127.05000100000001,0,107.99250085,0.000625
35,0,8,3,10,342.005770113675,101.10499949999999,1,126.38124937499998,0.000625
35,0,8,3,11,350.9542545815975,81.682501,0,69.43012585,0.000625
35,0,8,3,12,353.711719469256,69.69249925,0,59.2386243625,0.000625
35,0,8,3,13,352.566802429096,68.92499725,0,58.5862476625,0.000625
35,0,8,3,14,372.39821781301305,81.37000075,1,101.71250093750001,0.000625
35,0,8,3,15,381.5275429033165,112.98749925,0,96.0393743625,0.000625
35,0,8,3,16,363.77451186320195,143.43750025,0,121.9218752125,0.000625
35,0,8,3,17,347.9316625169085,187.0175,1,233.77187500000002,0.000625
35,0,8,3,18,362.3763977327535,246.114998,0,209.1977483,0.000625
35,0,8,3,19,385.8736343914805,222.3775025,1,277.971878125,0.000625
35,0,8,3,20,412.178315643747,180.824997,0,153.70124744999998,0.000625
35,0,8,3,21,391.442716364354,152.08749774999998,0,129.27437308749998,0.000625
35,0,8,3,22,407.54045922878953,143.20250325,0,121.72212776250001,0.000625
35,0,8,3,23,375.988472998675,132.63250325,1,165.79062906250002,0.000625
36,0,9,0,0,281.686628322303,138.51750175,1,173.14687718750002,0.000625
36,0,9,0,1,278.2135076643475,130.3799955,0,110.822996175,0.000625
36,0,9,0,2,310.032085751555,127.5475005,1,159.434375625,0.000625
36,0,9,0,3,282.952420155072,126.8374995,1,158.54687437500002,0.000625
36,0,9,0,4,331.4812886652175,128.42249875,0,109.15912393749998,0.000625
36,0,9,0,5,336.023878535563,138.56500225,1,173.2062528125,0.000625
36,0,9,0,6,341.7778578450245,167.984997,1,209.98124625,0.000625
36,0,9,0,7,345.3407240377235,181.244999,1,226.55624875,0.000625
36,0,9,0,8,353.09770497333596,173.215,0,147.23275,0.000625
36,0,9,0,9,327.970430008938,140.4575005,0,119.38887542500001,0.000625
36,0,9,0,10,342.005770113675,118.1800005,0,100.453000425,0.000625
36,0,9,0,11,350.9542545815975,103.7299995,1,129.662499375,0.000625
36,0,9,0,12,353.711719469256,91.37750025,1,114.2218753125,0.000625
36,0,9,0,13,352.566802429096,96.9699995,1,121.212499375,0.000625
36,0,9,0,14,372.39821781301305,107.1050015,0,91.039251275,0.000625
36,0,9,0,15,381.5275429033165,121.4225005,0,103.209125425,0.000625
36,0,9,0,16,363.77451186320195,144.32999775000002,1,180.41249718750004,0.000625
36,0,9,0,17,347.9316625169085,178.9349975,0,152.094747875,0.000625
36,0,9,0,18,362.3763977327535,218.13499825,1,272.6687478125,0.000625
36,0,9,0,19,385.8736343914805,201.03000275,1,251.2875034375,0.000625
36,0,9,0,20,412.178315643747,157.47249975,1,196.8406246875,0.000625
36,0,9,0,21,391.442716364354,135.16749775,0,114.89237308749999,0.000625
36,0,9,0,22,407.54045922878953,123.20000075,1,154.0000009375,0.000625
36,0,9,0,23,375.988472998675,98.11499975,1,122.64374968749999,0.000625
37,0,9,1,0,281.686628322303,138.51750175,1,173.14687718750002,0.000625
37,0,9,1,1,278.2135076643475,130.3799955,0,110.822996175,0.000625
37,0,9,1,2,310.032085751555,127.5475005,0,108.415375425,0.000625
37,0,9,1,3,282.952420155072,126.8374995,0,107.811874575,0.000625
37,0,9,1,4,331.4812886652175,128.42249875,0,109.15912393749998,0.000625
37,0,9,1,5,336.023878535563,138.56500225,1,173.2062528125,0.000625
37,0,9,1,6,341.7778578450245,167.984997,1,209.98124625,0.000625
37,0,9,1,7,345.3407240377235,181.244999,1,226.55624875,0.000625
37,0,9,1,8,353.09770497333596,173.215,0,147.23275,0.000625
37,0,9,1,9,327.970430008938,140.4575005,0,119.38887542500001,0.000625
37,0,9,1,10,342.005770113675,118.1800005,0,100.453000425,0.000625
37,0,9,1,11,350.9542545815975,103.7299995,0,88.17049957500001,0.000625
37,0,9,1,12,353.711719469256,91.37750025,0,77.6708752125,0.000625
37,0,9,1,13,352.566802429096,96.9699995,0,82.424499575,0.000625
37,0,9,1,14,372.39821781301305,107.1050015,0,91.039251275,0.000625
37,0,9,1,15,381.5275429033165,121.4225005,1,151.778125625,0.000625
37,0,9,1,16,363.77451186320195,144.32999775000002,0,122.68049808750001,0.000625
37,0,9,1,17,347.9316625169085,178.9349975,1,223.668746875,0.000625
37,0,9,1,18,362.3763977327535,218.13499825,1,272.6687478125,0.000625
37,0,9,1,19,385.8736343914805,201.03000275,0,170.8755023375,0.000625
37,0,9,1,20,412.178315643747,157.47249975,1,196.8406246875,0.000625
37,0,9,1,21,391.442716364354,135.16749775,1,168.95937218749998,0.000625
37,0,9,1,22,407.54045922878953,123.20000075,0,104.7200006375,0.000625
37,0,9,1,23,375.988472998675,98.11499975,0,83.39774978749999,0.000625
38,0,9,2,0,281.686628322303,138.51750175,1,173.14687718750002,0.000625
38,0,9,2,1,278.2135076643475,130.3799955,0,110.822996175,0.000625
38,0,9,2,2,310.032085751555,127.5475005,0,108.415375425,0.000625
38,0,9,2,3,282.952420155072,126.8374995,0,107.811874575,0.000625
38,0,9,2,4,331.4812886652175,128.42249875,1,160.52812343749997,0.000625
38,0,9,2,5,336.023878535563,138.56500225,1,173.2062528125,0.000625
38,0,9,2,6,341.7778578450245,167.984997,1,209.98124625,0.000625
38,0,9,2,7,345.3407240377235,181.244999,1,226.55624875,0.000625
38,0,9,2,8,353.09770497333596,173.215,0,147.23275,0.000625
38,0,9,2,9,327.970430008938,140.4575005,1,175.57187562500002,0.000625
38,0,9,2,10,342.005770113675,118.1800005,0,100.453000425,0.000625
38,0,9,2,11,350.9542545815975,103.7299995,0,88.17049957500001,0.000625
38,0,9,2,12,353.711719469256,91.37750025,1,114.2218753125,0.000625
38,0,9,2,13,352.566802429096,96.9699995,0,82.424499575,0.000625
38,0,9,2,14,372.39821781301305,107.1050015,1,133.881251875,0.000625
38,0,9,2,15,381.5275429033165,121.4225005,1,151.778125625,0.000625
38,0,9,2,16,363.77451186320195,144.32999775000002,1,180.41249718750004,0.000625
38,0,9,2,17,347.9316625169085,178.9349975,1,223.668746875,0.000625
38,0,9,2,18,362.3763977327535,218.13499825,1,272.6687478125,0.000625
38,0,9,2,19,385.8736343914805,201.03000275,0,170.8755023375,0.000625
38,0,9,2,20,412.178315643747,157.47249975,0,133.8516247875,0.000625
38,0,9,2,21,391.442716364354,135.16749775,0,114.89237308749999,0.000625
38,0,9,2,22,407.54045922878953,123.20000075,0,104.7200006375,0.000625
38,0,9,2,23,375.988472998675,98.11499975,0,83.39774978749999,0.000625
39,0,9,3,0,281.686628322303,138.51750175,1,173.14687718750002,0.000625
39,0,9,3,1,278.2135076643475,130.3799955,0,110.822996175,0.000625
39,0,9,3,2,310.032085751555,127.5475005,0,108.415375425,0.000625
39,0,9,3,3,282.952420155072,126.8374995,0,107.811874575,0.000625
39,0,9,3,4,331.4812886652175,128.42249875,0,109.15912393749998,0.000625
39,0,9,3,5,336.023878535563,138.56500225,1,173.2062528125,0.000625
39,0,9,3,6,341.7778578450245,167.984997,1,209.98124625,0.000625
39,0,9,3,7,345.3407240377235,181.244999,1,226.55624875,0.000625
39,0,9,3,8,353.09770497333596,173.215,1,216.51875,0.000625
39,0,9,3,9,327.970430008938,140.4575005,0,119.38887542500001,0.000625
39,0,9,3,10,342.005770113675,118.1800005,1,147.725000625,0.000625
39,0,9,3,11,350.9542545815975,103.7299995,0,88.17049957500001,0.000625
39,0,9,3,12,353.711719469256,91.37750025,0,77.6708752125,0.000625
39,0,9,3,13,352.566802429096,96.9699995,0,82.424499575,0.000625
39,0,9,3,14,372.39821781301305,107.1050015,1,133.881251875,0.000625
39,0,9,3,15,381.5275429033165,121.4225005,0,103.209125425,0.000625
39,0,9,3,16,363.77451186320195,144.32999775000002,0,122.68049808750001,0.000625
39,0,9,3,17,347.9316625169085,178.9349975,1,223.668746875,0.000625
39,0,9,3,18,362.3763977327535,218.13499825,0,185.41474851249998,0.000625
39,0,9,3,19,385.8736343914805,201.03000275,1,251.2875034375,0.000625
39,0,9,3,20,412.178315643747,157.47249975,0,133.8516247875,0.000625
39,0,9,3,21,391.442716364354,135.16749775,0,114.89237308749999,0.000625
39,0,9,3,22,407.54045922878953,123.20000075,0,104.7200006375,0.000625
39,0,9,3,23,375.988472998675,98.11499975,1,122.64374968749999,0.000625
40,0,10,0,0,281.686628322303,83.9225005,1,104.903125625,0.000625
40,0,10,0,1,278.2135076643475,70.7825,0,60.165124999999996,0.000625
40,0,10,0,2,310.032085751555,65.405,1,81.75625,0.000625
40,0,10,0,3,282.952420155072,63.537499249999996,1,79.4218740625,0.000625
40,0,10,0,4,331.4812886652175,49.34499925,0,41.9432493625,0.000625
40,0,10,0,5,336.023878535563,56.5074995,1,70.63437437500001,0.000625
40,0,10,0,6,341.7778578450245,69.99750075,1,87.4968759375,0.000625
40,0,10,0,7,345.3407240377235,79.80999975,1,99.7624996875,0.000625
40,0,10,0,8,353.09770497333596,75.472499,0,64.15162415,0.000625
40,0,10,0,9,327.970430008938,57.93750025,0,49.2468752125,0.000625
40,0,10,0,10,342.005770113675,35.6924995,0,30.338624574999997,0.000625
40,0,10,0,11,350.9542545815975,32.05000025,1,40.06250031249999,0.000625
40,0,10,0,12,353.711719469256,31.1900005,1,38.987500625,0.000625
40,0,10,0,13,352.566802429096,29.24749975,1,36.5593746875,0.000625
40,0,10,0,14,372.39821781301305,47.19,0,40.1115,0.000625
40,0,10,0,15,381.5275429033165,71.9350005,0,61.144750425,0.000625
40,0,10,0,16,363.77451186320195,93.549999,1,116.93749875,0.000625
40,0,10,0,17,347.9316625169085,112.19750025,0,95.3678752125,0.000625
40,0,10,0,18,362.3763977327535,134.94000225,1,168.6750028125,0.000625
40,0,10,0,19,385.8736343914805,149.22000125,1,186.5250015625,0.000625
40,0,10,0,20,412.178315643747,128.13499825,1,160.1687478125,0.000625
40,0,10,0,21,391.442716364354,115.75500075,0,98.3917506375,0.000625
40,0,10,0,22,407.54045922878953,108.01250075,1,135.0156259375,0.000625
40,0,10,0,23,375.988472998675,99.590002,1,124.4875025,0.000625
41,0,10,1,0,281.686628322303,83.9225005,1,104.903125625,0.000625
41,0,10,1,1,278.2135076643475,70.7825,0,60.165124999999996,0.000625
41,0,10,1,2,310.032085751555,65.405,0,55.59425,0.000625
41,0,10,1,3,282.952420155072,63.537499249999996,0,54.00687436249999,0.000625
41,0,10,1,4,331.4812886652175,49.34499925,0,41.9432493625,0.000625
41,0,10,1,5,336.023878535563,56.5074995,1,70.63437437500001,0.000625
41,0,10,1,6,341.7778578450245,69.99750075,1,87.4968759375,0.000625
41,0,10,1,7,345.3407240377235,79.80999975,1,99.7624996875,0.000625
41,0,10,1,8,353.09770497333596,75.472499,0,64.15162415,0.000625
41,0,10,1,9,327.970430008938,57.93750025,0,49.2468752125,0.000625
41,0,10,1,10,342.005770113675,35.6924995,0,30.338624574999997,0.000625
41,0,10,1,11,350.9542545815975,32.05000025,0,27.242500212499998,0.000625
41,0,10,1,12,353.711719469256,31.1900005,0,26.511500424999998,0.000625
41,0,10,1,13,352.566802429096,29.24749975,0,24.8603747875,0.000625
41,0,10,1,14,372.39821781301305,47.19,0,40.1115,0.000625
41,0,10,1,15,381.5275429033165,71.9350005,1,89.918750625,0.000625
41,0,10,1,16,363.77451186320195,93.549999,0,79.51749914999999,0.000625
41,0,10,1,17,347.9316625169085,112.19750025,1,140.2468753125,0.000625
41,0,10,1,18,362.3763977327535,134.94000225,1,168.6750028125,0.000625
41,0,10,1,19,385.8736343914805,149.22000125,0,126.8370010625,0.000625
41,0,10,1,20,412.178315643747,128.13499825,1,160.1687478125,0.000625
41,0,10,1,21,391.442716364354,115.75500075,1,144.6937509375,0.000625
41,0,10,1,22,407.54045922878953,108.01250075,0,91.8106256375,0.000625
41,0,10,1,23,375.988472998675,99.590002,0,84.6515017,0.000625
42,0,10,2,0,281.686628322303,83.9225005,1,104.903125625,0.000625
42,0,10,2,1,278.2135076643475,70.7825,0,60.165124999999996,0.000625
42,0,10,2,2,310.032085751555,65.405,0,55.59425,0.000625
42,0,10,2,3,282.952420155072,63.537499249999996,0,54.00687436249999,0.000625
42,0,10,2,4,331.4812886652175,49.34499925,1,61.6812490625,0.000625
42,0,10,2,5,336.023878535563,56.5074995,1,70.63437437500001,0.000625
42,0,10,2,6,341.7778578450245,69.99750075,1,87.4968759375,0.000625
42,0,10,2,7,345.3407240377235,79.80999975,1,99.7624996875,0.000625
42,0,10,2,8,353.09770497333596,75.472499,0,64.15162415,0.000625
42,0,10,2,9,327.970430008938,57.93750025,1,72.42187531249999,0.000625
42,0,10,2,10,342.005770113675,35.6924995,0,30.338624574999997,0.000625
42,0,10,2,11,350.9542545815975,32.05000025,0,27.242500212499998,0.000625
42,0,10,2,12,353.711719469256,31.1900005,1,38.987500625,0.000625
42,0,10,2,13,352.566802429096,29.24749975,0,24.8603747875,0.000625
42,0,10,2,14,372.39821781301305,47.19,1,58.9875,0.000625
42,0,10,2,15,381.5275429033165,71.9350005,1,89.918750625,0.000625
42,0,10,2,16,363.77451186320195,93.549999,1,116.93749875,0.000625
42,0,10,2,17,347.9316625169085,112.19750025,1,140.2468753125,0.000625
42,0,10,2,18,362.3763977327535,134.94000225,1,168.6750028125,0.000625
42,0,10,2,19,385.8736343914805,149.22000125,0,126.8370010625,0.000625
42,0,10,2,20,412.178315643747,128.13499825,0,108.9147485125,0.000625
42,0,10,2,21,391.442716364354,115.75500075,0,98.3917506375,0.000625
42,0,10,2,22,407.54045922878953,108.01250075,0,91.8106256375,0.000625
42,0,10,2,23,375.988472998675,99.590002,0,84.6515017,0.000625
43,0,10,3,0,281.686628322303,83.9225005,1,104.903125625,0.000625
43,0,10,3,1,278.2135076643475,70.7825,0,60.165124999999996,0.000625
43,0,10,3,2,310.032085751555,65.405,0,55.59425,0.000625
43,0,10,3,3,282.952420155072,63.537499249999996,0,54.00687436249999,0.000625
43,0,10,3,4,331.4812886652175,49.34499925,0,41.9432493625,0.000625
43,0,10,3,5,336.023878535563,56.5074995,1,70.63437437500001,0.000625
43,0,10,3,6,341.7778578450245,69.99750075,1,87.4968759375,0.000625
43,0,10,3,7,345.3407240377235,79.80999975,1,99.7624996875,0.000625
43,0,10,3,8,353.09770497333596,75.472499,1,94.34062374999999,0.000625
43,0,10,3,9,327.970430008938,57.93750025,0,49.2468752125,0.000625
43,0,10,3,10,342.005770113675,35.6924995,1,44.615624374999996,0.000625
43,0,10,3,11,350.9542545815975,32.05000025,0,27.242500212499998,0.000625
43,0,10,3,12,353.711719469256,31.1900005,0,26.511500424999998,0.000625
43,0,10,3,13,352.566802429096,29.24749975,0,24.8603747875,0.000625
43,0,10,3,14,372.39821781301305,47.19,1,58.9875,0.000625
43,0,10,3,15,381.5275429033165,71.9350005,0,61.144750425,0.000625
43,0,10,3,16,363.77451186320195,93.549999,0,79.51749914999999,0.000625
43,0,10,3,17,347.9316625169085,112.19750025,1,140.2468753125,0.000625
43,0,10,3,18,362.3763977327535,134.94000225,0,114.6990019125,0.000625
43,0,10,3,19,385.8736343914805,149.22000125,1,186.5250015625,0.000625
43,0,10,3,20,412.178315643747,128.13499825,0,108.9147485125,0.000625
43,0,10,3,21,391.442716364354,115.75500075,0,98.3917506375,0.000625
43,0,10,3,22,407.54045922878953,108.01250075,0,91.8106256375,0.000625
43,0,10,3,23,375.988472998675,99.590002,1,124.4875025,0.000625
44,0,11,0,0,281.686628322303,79.84249875,1,99.8031234375,0.000625
44,0,11,0,1,278.2135076643475,77.84250075,0,66.1661256375,0.000625
44,0,11,0,2,310.032085751555,81.107502,1,101.3843775,0.000625
44,0,11,0,3,282.952420155072,75.5625,1,94.453125,0.000625
44,0,11,0,4,331.4812886652175,67.432499,0,57.31762415000001,0.000625
44,0,11,0,5,336.023878535563,74.67250075,1,93.3406259375,0.000625
44,0,11,0,6,341.7778578450245,88.49250025,1,110.61562531250001,0.000625
44,0,11,0,7,345.3407240377235,91.53249925,1,114.4156240625,0.000625
44,0,11,0,8,353.09770497333596,97.745001,0,83.08325085,0.000625
44,0,11,0,9,327.970430008938,57.79749975,0,49.1278747875,0.000625
44,0,11,0,10,342.005770113675,25.68249975,0,21.8301247875,0.000625
44,0,11,0,11,350.9542545815975,1.92,1,2.4,0.000625
44,0,11,0,12,353.711719469256,0.065,1,0.08125,0.000625
44,0,11,0,13,352.566802429096,-0.04,1,-0.05,0.000625
44,0,11,0,14,372.39821781301305,-0.04,0,-0.034,0.000625
44,0,11,0,15,381.5275429033165,3.495,0,2.9707500000000002,0.000625
44,0,11,0,16,363.77451186320195,34.870000000000005,1,43.587500000000006,0.000625
44,0,11,0,17,347.9316625169085,77.23750025000001,0,65.6518752125,0.000625
44,0,11,0,18,362.3763977327535,88.510001,1,110.63750125,0.000625
44,0,11,0,19,385.8736343914805,71.22499925,1,89.0312490625,0.000625
44,0,11,0,20,412.178315643747,40.36250025,1,50.45312531249999,0.000625
44,0,11,0,21,391.442716364354,33.46750025,0,28.4473752125,0.000625
44,0,11,0,22,407.54045922878953,19.099999999999998,1,23.874999999999996,0.000625
44,0,11,0,23,375.988472998675,11.237499750000001,1,14.0468746875,0.000625
45,0,11,1,0,281.686628322303,79.84249875,1,99.8031234375,0.000625
45,0,11,1,1,278.2135076643475,77.84250075,0,66.1661256375,0.000625
45,0,11,1,2,310.032085751555,81.107502,0,68.94137669999999,0.000625
45,0,11,1,3,282.952420155072,75.5625,0,64.22812499999999,0.000625
45,0,11,1,4,331.4812886652175,67.432499,0,57.31762415000001,0.000625
45,0,11,1,5,336.023878535563,74.67250075,1,93.3406259375,0.000625
45,0,11,1,6,341.7778578450245,88.49250025,1,110.61562531250001,0.000625
45,0,11,1,7,345.3407240377235,91.53249925,1,114.4156240625,0.000625
45,0,11,1,8,353.09770497333596,97.745001,0,83.08325085,0.000625
45,0,11,1,9,327.970430008938,57.79749975,0,49.1278747875,0.000625
45,0,11,1,10,342.005770113675,25.68249975,0,21.8301247875,0.000625
45,0,11,1,11,350.9542545815975,1.92,0,1.632,0.000625
45,0,11,1,12,353.711719469256,0.065,0,0.05525,0.000625
45,0,11,1,13,352.566802429096,-0.04,0,-0.034,0.000625
45,0,11,1,14,372.39821781301305,-0.04,0,-0.034,0.000625
45,0,11,1,15,381.5275429033165,3.495,1,4.36875,0.000625
45,0,11,1,16,363.77451186320195,34.870000000000005,0,29.6395,0.000625
45,0,11,1,17,347.9316625169085,77.23750025000001,1,96.54687531250002,0.000625
45,0,11,1,18,362.3763977327535,88.510001,1,110.63750125,0.000625
45,0,11,1,19,385.8736343914805,71.22499925,0,60.5412493625,0.000625
45,0,11,1,20,412.178315643747,40.36250025,1,50.45312531249999,0.000625
45,0,11,1,21,391.442716364354,33.46750025,1,41.8343753125,0.000625
45,0,11,1,22,407.54045922878953,19.099999999999998,0,16.235,0.000625
45,0,11,1,23,375.988472998675,11.237499750000001,0,9.551874787500001,0.000625
46,0,11,2,0,281.686628322303,79.84249875,1,99.8031234375,0.000625
46,0,11,2,1,278.2135076643475,77.84250075,0,66.1661256375,0.000625
46,0,11,2,2,310.032085751555,81.107502,0,68.94137669999999,0.000625
46,0,11,2,3,282.952420155072,75.5625,0,64.22812499999999,0.000625
46,0,11,2,4,331.4812886652175,67.432499,1,84.29062375000001,0.000625
46,0,11,2,5,336.023878535563,74.67250075,1,93.3406259375,0.000625
46,0,11,2,6,341.7778578450245,88.49250025,1,110.61562531250001,0.000625
46,0,11,2,7,345.3407240377235,91.53249925,1,114.4156240625,0.000625
46,0,11,2,8,353.09770497333596,97.745001,0,83.08325085,0.000625
46,0,11,2,9,327.970430008938,57.79749975,1,72.2468746875,0.000625
46,0,11,2,10,342.005770113675,25.68249975,0,21.8301247875,0.000625
